ID,Friends
25322,0
25323,1
25324,1
25325,0
25326,0
25327,1
25328,1
25329,0
25330,1
25331,0
25332,1
25333,0
25334,0
25335,1
25336,1
25337,0
25338,0
25339,1
25340,1
25341,0
25342,1
25343,0
25344,1
25345,1
25346,1
25347,1
25348,0
25349,1
25350,0
25351,0
25352,1
25353,1
25354,0
25355,0
25356,1
25357,0
25358,0
25359,1
25360,1
25361,0
25362,0
25363,0
25364,1
25365,0
25366,0
25367,1
25368,1
25369,1
25370,0
25371,0
25372,1
25373,1
25374,0
25375,1
25376,1
25377,0
25378,1
25379,1
25380,1
25381,0
25382,1
25383,1
25384,0
25385,1
25386,1
25387,0
25388,0
25389,0
25390,1
25391,1
25392,0
25393,0
25394,0
25395,0
25396,1
25397,0
25398,1
25399,0
25400,1
25401,0
25402,1
25403,1
25404,0
25405,1
25406,0
25407,1
25408,0
25409,1
25410,1
25411,0
25412,1
25413,1
25414,1
25415,0
25416,0
25417,1
25418,1
25419,1
25420,1
25421,1
25422,1
25423,1
25424,0
25425,0
25426,0
25427,0
25428,1
25429,1
25430,0
25431,1
25432,0
25433,0
25434,1
25435,1
25436,1
25437,0
25438,1
25439,0
25440,0
25441,0
25442,0
25443,0
25444,0
25445,1
25446,0
25447,1
25448,0
25449,1
25450,0
25451,0
25452,1
25453,0
25454,0
25455,1
25456,1
25457,0
25458,0
25459,1
25460,0
25461,0
25462,1
25463,1
25464,0
25465,0
25466,0
25467,0
25468,1
25469,0
25470,0
25471,0
25472,1
25473,1
25474,1
25475,0
25476,0
25477,0
25478,0
25479,0
25480,0
25481,1
25482,1
25483,0
25484,1
25485,0
25486,1
25487,1
25488,0
25489,1
25490,0
25491,0
25492,0
25493,1
25494,0
25495,1
25496,0
25497,0
25498,1
25499,0
25500,0
25501,1
25502,1
25503,0
25504,0
25505,1
25506,1
25507,0
25508,0
25509,1
25510,1
25511,0
25512,0
25513,0
25514,0
25515,1
25516,0
25517,1
25518,1
25519,0
25520,0
25521,0
25522,0
25523,1
25524,1
25525,1
25526,1
25527,0
25528,0
25529,1
25530,0
25531,0
25532,1
25533,0
25534,0
25535,0
25536,1
25537,1
25538,0
25539,1
25540,0
25541,0
25542,0
25543,0
25544,0
25545,0
25546,1
25547,0
25548,0
25549,1
25550,0
25551,0
25552,0
25553,1
25554,1
25555,0
25556,0
25557,0
25558,1
25559,1
25560,0
25561,0
25562,1
25563,1
25564,1
25565,0
25566,1
25567,1
25568,0
25569,0
25570,0
25571,0
25572,0
25573,1
25574,1
25575,0
25576,0
25577,1
25578,0
25579,0
25580,1
25581,1
25582,1
25583,0
25584,0
25585,1
25586,1
25587,0
25588,1
25589,1
25590,1
25591,1
25592,0
25593,0
25594,0
25595,0
25596,1
25597,1
25598,0
25599,1
25600,1
25601,0
25602,0
25603,1
25604,0
25605,0
25606,1
25607,0
25608,0
25609,1
25610,1
25611,0
25612,1
25613,1
25614,0
25615,1
25616,0
25617,0
25618,0
25619,1
25620,1
25621,1
25622,0
25623,0
25624,0
25625,0
25626,0
25627,1
25628,0
25629,0
25630,0
25631,1
25632,0
25633,1
25634,1
25635,0
25636,1
25637,1
25638,0
25639,1
25640,0
25641,0
25642,1
25643,0
25644,0
25645,1
25646,1
25647,0
25648,1
25649,0
25650,1
25651,1
25652,0
25653,0
25654,0
25655,1
25656,0
25657,0
25658,0
25659,1
25660,0
25661,1
25662,1
25663,1
25664,0
25665,1
25666,1
25667,1
25668,0
25669,1
25670,1
25671,1
25672,1
25673,0
25674,0
25675,0
25676,0
25677,1
25678,0
25679,1
25680,0
25681,1
25682,1
25683,0
25684,0
25685,1
25686,1
25687,1
25688,0
25689,1
25690,1
25691,0
25692,1
25693,1
25694,1
25695,1
25696,0
25697,1
25698,0
25699,1
25700,0
25701,1
25702,1
25703,0
25704,1
25705,0
25706,0
25707,1
25708,0
25709,0
25710,0
25711,1
25712,0
25713,1
25714,1
25715,1
25716,1
25717,1
25718,1
25719,0
25720,0
25721,0
25722,1
25723,0
25724,1
25725,1
25726,1
25727,1
25728,0
25729,1
25730,0
25731,1
25732,0
25733,1
25734,1
25735,1
25736,1
25737,1
25738,1
25739,1
25740,0
25741,0
25742,1
25743,0
25744,1
25745,1
25746,0
25747,0
25748,0
25749,0
25750,1
25751,0
25752,0
25753,1
25754,0
25755,1
25756,0
25757,1
25758,0
25759,1
25760,0
25761,0
25762,1
25763,1
25764,0
25765,0
25766,0
25767,1
25768,0
25769,1
25770,1
25771,0
25772,0
25773,0
25774,1
25775,1
25776,0
25777,0
25778,1
25779,1
25780,1
25781,1
25782,1
25783,1
25784,1
25785,1
25786,0
25787,1
25788,1
25789,0
25790,0
25791,1
25792,1
25793,1
25794,0
25795,0
25796,1
25797,1
25798,0
25799,0
25800,1
25801,0
25802,1
25803,0
25804,0
25805,0
25806,1
25807,0
25808,1
25809,1
25810,1
25811,1
25812,1
25813,1
25814,0
25815,1
25816,0
25817,1
25818,1
25819,0
25820,1
25821,1
25822,0
25823,0
25824,1
25825,1
25826,0
25827,1
25828,1
25829,1
25830,0
25831,0
25832,0
25833,1
25834,1
25835,0
25836,0
25837,1
25838,1
25839,0
25840,0
25841,0
25842,1
25843,0
25844,0
25845,0
25846,1
25847,1
25848,1
25849,0
25850,1
25851,0
25852,1
25853,0
25854,0
25855,1
25856,1
25857,0
25858,1
25859,1
25860,1
25861,0
25862,0
25863,0
25864,1
25865,1
25866,1
25867,0
25868,0
25869,1
25870,1
25871,0
25872,0
25873,1
25874,0
25875,1
25876,0
25877,0
25878,0
25879,0
25880,1
25881,1
25882,1
25883,0
25884,0
25885,0
25886,1
25887,0
25888,1
25889,1
25890,0
25891,0
25892,1
25893,0
25894,1
25895,0
25896,0
25897,1
25898,0
25899,0
25900,0
25901,1
25902,0
25903,1
25904,1
25905,0
25906,1
25907,0
25908,0
25909,0
25910,0
25911,0
25912,0
25913,0
25914,1
25915,1
25916,1
25917,1
25918,1
25919,1
25920,0
25921,0
25922,0
25923,1
25924,1
25925,1
25926,1
25927,1
25928,0
25929,0
25930,1
25931,1
25932,1
25933,1
25934,0
25935,1
25936,1
25937,0
25938,0
25939,0
25940,0
25941,1
25942,0
25943,1
25944,1
25945,1
25946,0
25947,1
25948,0
25949,1
25950,0
25951,0
25952,1
25953,0
25954,1
25955,1
25956,1
25957,0
25958,1
25959,0
25960,0
25961,0
25962,0
25963,1
25964,1
25965,1
25966,0
25967,0
25968,0
25969,1
25970,1
25971,0
25972,1
25973,1
25974,1
25975,0
25976,1
25977,1
25978,1
25979,1
25980,1
25981,0
25982,0
25983,0
25984,1
25985,0
25986,0
25987,1
25988,0
25989,0
25990,0
25991,1
25992,1
25993,0
25994,0
25995,1
25996,1
25997,1
25998,1
25999,1
26000,1
26001,0
26002,1
26003,1
26004,0
26005,0
26006,1
26007,1
26008,0
26009,1
26010,1
26011,1
26012,1
26013,1
26014,1
26015,0
26016,0
26017,1
26018,1
26019,0
26020,1
26021,1
26022,1
26023,0
26024,1
26025,1
26026,0
26027,0
26028,1
26029,0
26030,0
26031,0
26032,0
26033,1
26034,0
26035,0
26036,0
26037,1
26038,1
26039,1
26040,0
26041,1
26042,0
26043,1
26044,0
26045,0
26046,0
26047,0
26048,0
26049,1
26050,0
26051,1
26052,1
26053,0
26054,0
26055,0
26056,1
26057,0
26058,1
26059,0
26060,1
26061,0
26062,0
26063,1
26064,0
26065,1
26066,1
26067,0
26068,1
26069,0
26070,1
26071,1
26072,1
26073,0
26074,1
26075,1
26076,1
26077,1
26078,1
26079,1
26080,1
26081,0
26082,1
26083,1
26084,1
26085,0
26086,0
26087,1
26088,1
26089,1
26090,1
26091,1
26092,1
26093,1
26094,1
26095,1
26096,0
26097,0
26098,1
26099,1
26100,0
26101,1
26102,0
26103,1
26104,0
26105,0
26106,0
26107,1
26108,0
26109,0
26110,0
26111,1
26112,0
26113,1
26114,1
26115,0
26116,1
26117,1
26118,1
26119,0
26120,1
26121,1
26122,0
26123,0
26124,1
26125,0
26126,1
26127,1
26128,0
26129,1
26130,0
26131,0
26132,0
26133,0
26134,0
26135,1
26136,1
26137,1
26138,0
26139,0
26140,1
26141,1
26142,0
26143,0
26144,1
26145,1
26146,0
26147,1
26148,1
26149,1
26150,0
26151,0
26152,0
26153,1
26154,1
26155,1
26156,1
26157,0
26158,0
26159,0
26160,0
26161,0
26162,0
26163,0
26164,1
26165,0
26166,0
26167,0
26168,0
26169,1
26170,0
26171,0
26172,0
26173,0
26174,1
26175,1
26176,0
26177,0
26178,1
26179,1
26180,1
26181,1
26182,0
26183,0
26184,0
26185,0
26186,0
26187,1
26188,0
26189,0
26190,1
26191,1
26192,1
26193,1
26194,1
26195,0
26196,1
26197,0
26198,1
26199,1
26200,1
26201,0
26202,0
26203,1
26204,1
26205,0
26206,1
26207,0
26208,0
26209,1
26210,1
26211,1
26212,1
26213,0
26214,0
26215,0
26216,0
26217,1
26218,0
26219,0
26220,1
26221,0
26222,0
26223,0
26224,1
26225,1
26226,1
26227,0
26228,0
26229,0
26230,0
26231,1
26232,1
26233,0
26234,1
26235,0
26236,1
26237,0
26238,1
26239,1
26240,1
26241,1
26242,0
26243,1
26244,0
26245,1
26246,0
26247,1
26248,1
26249,0
26250,1
26251,1
26252,1
26253,1
26254,1
26255,0
26256,1
26257,1
26258,0
26259,1
26260,0
26261,0
26262,0
26263,1
26264,0
26265,1
26266,0
26267,1
26268,1
26269,1
26270,1
26271,0
26272,1
26273,1
26274,1
26275,1
26276,0
26277,1
26278,0
26279,0
26280,1
26281,0
26282,1
26283,1
26284,1
26285,0
26286,1
26287,1
26288,1
26289,0
26290,0
26291,0
26292,0
26293,1
26294,1
26295,0
26296,1
26297,1
26298,1
26299,1
26300,0
26301,1
26302,0
26303,0
26304,1
26305,0
26306,0
26307,0
26308,0
26309,0
26310,0
26311,1
26312,0
26313,0
26314,0
26315,1
26316,0
26317,0
26318,1
26319,1
26320,1
26321,0
26322,0
26323,0
26324,1
26325,1
26326,1
26327,0
26328,1
26329,0
26330,1
26331,0
26332,1
26333,1
26334,1
26335,1
26336,0
26337,0
26338,0
26339,1
26340,0
26341,0
26342,1
26343,0
26344,0
26345,1
26346,0
26347,0
26348,0
26349,1
26350,1
26351,1
26352,1
26353,0
26354,1
26355,0
26356,0
26357,1
26358,0
26359,1
26360,0
26361,1
26362,1
26363,1
26364,1
26365,0
26366,1
26367,0
26368,0
26369,0
26370,0
26371,1
26372,1
26373,0
26374,1
26375,0
26376,0
26377,0
26378,0
26379,1
26380,0
26381,1
26382,1
26383,1
26384,1
26385,0
26386,0
26387,0
26388,0
26389,0
26390,1
26391,0
26392,0
26393,0
26394,1
26395,1
26396,1
26397,0
26398,1
26399,1
26400,1
26401,1
26402,1
26403,0
26404,1
26405,1
26406,1
26407,0
26408,1
26409,0
26410,1
26411,1
26412,1
26413,1
26414,1
26415,0
26416,0
26417,0
26418,1
26419,0
26420,1
26421,0
26422,0
26423,1
26424,0
26425,1
26426,1
26427,1
26428,0
26429,0
26430,0
26431,1
26432,0
26433,0
26434,1
26435,1
26436,0
26437,1
26438,1
26439,0
26440,1
26441,0
26442,1
26443,0
26444,0
26445,1
26446,0
26447,1
26448,0
26449,1
26450,1
26451,1
26452,1
26453,1
26454,0
26455,1
26456,0
26457,1
26458,0
26459,1
26460,1
26461,1
26462,1
26463,0
26464,1
26465,1
26466,1
26467,0
26468,1
26469,0
26470,0
26471,0
26472,1
26473,1
26474,1
26475,1
26476,1
26477,0
26478,0
26479,1
26480,1
26481,1
26482,0
26483,0
26484,0
26485,1
26486,0
26487,0
26488,0
26489,1
26490,1
26491,1
26492,1
26493,0
26494,1
26495,1
26496,1
26497,0
26498,0
26499,1
26500,0
26501,1
26502,0
26503,1
26504,1
26505,0
26506,1
26507,0
26508,0
26509,1
26510,0
26511,1
26512,1
26513,1
26514,0
26515,1
26516,0
26517,0
26518,1
26519,1
26520,0
26521,1
26522,0
26523,0
26524,1
26525,0
26526,0
26527,1
26528,1
26529,1
26530,0
26531,0
26532,0
26533,1
26534,1
26535,0
26536,1
26537,0
26538,0
26539,1
26540,1
26541,1
26542,0
26543,1
26544,1
26545,0
26546,0
26547,1
26548,1
26549,1
26550,0
26551,1
26552,0
26553,0
26554,0
26555,1
26556,1
26557,1
26558,1
26559,0
26560,0
26561,1
26562,1
26563,0
26564,1
26565,1
26566,1
26567,1
26568,0
26569,1
26570,0
26571,0
26572,1
26573,0
26574,1
26575,0
26576,0
26577,0
26578,1
26579,0
26580,0
26581,0
26582,1
26583,1
26584,1
26585,0
26586,1
26587,1
26588,0
26589,0
26590,0
26591,0
26592,1
26593,0
26594,0
26595,0
26596,1
26597,0
26598,0
26599,1
26600,0
26601,0
26602,0
26603,1
26604,0
26605,1
26606,1
26607,1
26608,1
26609,1
26610,1
26611,1
26612,0
26613,1
26614,0
26615,1
26616,1
26617,1
26618,1
26619,1
26620,0
26621,1
26622,0
26623,1
26624,1
26625,0
26626,0
26627,0
26628,0
26629,1
26630,1
26631,0
26632,0
26633,0
26634,1
26635,0
26636,1
26637,0
26638,0
26639,0
26640,0
26641,1
26642,1
26643,0
26644,1
26645,1
26646,0
26647,0
26648,0
26649,0
26650,1
26651,1
26652,0
26653,0
26654,0
26655,0
26656,0
26657,0
26658,1
26659,0
26660,1
26661,0
26662,0
26663,1
26664,0
26665,1
26666,1
26667,0
26668,0
26669,0
26670,0
26671,1
26672,1
26673,0
26674,0
26675,0
26676,1
26677,0
26678,1
26679,1
26680,1
26681,1
26682,1
26683,1
26684,0
26685,1
26686,0
26687,1
26688,0
26689,0
26690,0
26691,0
26692,0
26693,0
26694,1
26695,1
26696,0
26697,0
26698,1
26699,1
26700,0
26701,0
26702,0
26703,0
26704,1
26705,0
26706,1
26707,1
26708,0
26709,0
26710,1
26711,0
26712,1
26713,1
26714,0
26715,0
26716,0
26717,0
26718,0
26719,1
26720,0
26721,1
26722,0
26723,0
26724,1
26725,0
26726,1
26727,1
26728,1
26729,1
26730,1
26731,1
26732,1
26733,0
26734,1
26735,1
26736,0
26737,1
26738,1
26739,1
26740,1
26741,1
26742,0
26743,1
26744,1
26745,0
26746,0
26747,0
26748,1
26749,1
26750,0
26751,0
26752,1
26753,0
26754,0
26755,0
26756,1
26757,1
26758,0
26759,1
26760,1
26761,1
26762,1
26763,0
26764,0
26765,0
26766,1
26767,0
26768,0
26769,1
26770,1
26771,1
26772,0
26773,0
26774,1
26775,0
26776,0
26777,1
26778,1
26779,1
26780,1
26781,0
26782,1
26783,0
26784,1
26785,0
26786,0
26787,1
26788,0
26789,0
26790,1
26791,0
26792,0
26793,1
26794,0
26795,1
26796,1
26797,0
26798,0
26799,0
26800,0
26801,1
26802,0
26803,0
26804,0
26805,1
26806,1
26807,0
26808,1
26809,1
26810,0
26811,1
26812,1
26813,0
26814,0
26815,1
26816,0
26817,0
26818,1
26819,1
26820,0
26821,0
26822,0
26823,1
26824,0
26825,1
26826,1
26827,1
26828,0
26829,1
26830,0
26831,1
26832,0
26833,0
26834,0
26835,0
26836,0
26837,1
26838,1
26839,1
26840,1
26841,1
26842,0
26843,1
26844,1
26845,0
26846,0
26847,0
26848,1
26849,1
26850,0
26851,1
26852,0
26853,1
26854,1
26855,1
26856,0
26857,0
26858,1
26859,0
26860,0
26861,0
26862,1
26863,0
26864,1
26865,0
26866,0
26867,0
26868,1
26869,1
26870,0
26871,0
26872,1
26873,0
26874,1
26875,1
26876,0
26877,1
26878,0
26879,0
26880,1
26881,1
26882,1
26883,1
26884,1
26885,0
26886,1
26887,1
26888,0
26889,1
26890,0
26891,1
26892,0
26893,1
26894,0
26895,1
26896,1
26897,1
26898,1
26899,1
26900,0
26901,0
26902,0
26903,1
26904,1
26905,1
26906,0
26907,0
26908,1
26909,0
26910,1
26911,1
26912,1
26913,1
26914,1
26915,0
26916,1
26917,0
26918,0
26919,1
26920,1
26921,1
26922,1
26923,0
26924,1
26925,0
26926,1
26927,1
26928,0
26929,0
26930,0
26931,1
26932,1
26933,1
26934,1
26935,0
26936,0
26937,0
26938,1
26939,0
26940,1
26941,0
26942,0
26943,1
26944,0
26945,1
26946,0
26947,1
26948,0
26949,1
26950,0
26951,0
26952,0
26953,1
26954,0
26955,1
26956,1
26957,1
26958,1
26959,1
26960,1
26961,1
26962,0
26963,0
26964,0
26965,1
26966,0
26967,1
26968,1
26969,1
26970,0
26971,0
26972,1
26973,1
26974,0
26975,1
26976,0
26977,0
26978,0
26979,1
26980,0
26981,1
26982,0
26983,1
26984,0
26985,1
26986,0
26987,0
26988,1
26989,0
26990,1
26991,0
26992,1
26993,0
26994,0
26995,1
26996,0
26997,1
26998,1
26999,1
27000,1
27001,1
27002,1
27003,0
27004,1
27005,1
27006,1
27007,1
27008,1
27009,1
27010,1
27011,0
27012,0
27013,0
27014,0
27015,0
27016,1
27017,0
27018,0
27019,1
27020,1
27021,1
27022,1
27023,0
27024,1
27025,0
27026,1
27027,1
27028,1
27029,1
27030,1
27031,0
27032,1
27033,0
27034,1
27035,1
27036,0
27037,1
27038,1
27039,1
27040,1
27041,1
27042,1
27043,0
27044,0
27045,1
27046,0
27047,1
27048,0
27049,1
27050,0
27051,1
27052,0
27053,1
27054,0
27055,0
27056,1
27057,1
27058,0
27059,1
27060,0
27061,0
27062,0
27063,0
27064,1
27065,1
27066,0
27067,1
27068,0
27069,1
27070,0
27071,1
27072,0
27073,1
27074,1
27075,0
27076,0
27077,1
27078,1
27079,0
27080,1
27081,1
27082,1
27083,0
27084,0
27085,0
27086,1
27087,0
27088,1
27089,0
27090,1
27091,0
27092,0
27093,0
27094,0
27095,1
27096,1
27097,0
27098,0
27099,1
27100,1
27101,0
27102,1
27103,1
27104,0
27105,1
27106,1
27107,1
27108,0
27109,1
27110,0
27111,1
27112,1
27113,1
27114,0
27115,0
27116,1
27117,0
27118,0
27119,1
27120,1
27121,1
27122,1
27123,1
27124,0
27125,1
27126,1
27127,1
27128,1
27129,1
27130,1
27131,1
27132,1
27133,1
27134,1
27135,1
27136,0
27137,1
27138,0
27139,0
27140,0
27141,0
27142,0
27143,0
27144,0
27145,1
27146,0
27147,1
27148,0
27149,1
27150,1
27151,0
27152,0
27153,1
27154,0
27155,0
27156,1
27157,0
27158,0
27159,0
27160,1
27161,0
27162,1
27163,0
27164,1
27165,1
27166,0
27167,0
27168,1
27169,0
27170,0
27171,0
27172,0
27173,0
27174,1
27175,1
27176,0
27177,0
27178,0
27179,1
27180,1
27181,0
27182,1
27183,0
27184,1
27185,1
27186,0
27187,1
27188,1
27189,1
27190,0
27191,0
27192,1
27193,0
27194,0
27195,1
27196,1
27197,0
27198,1
27199,0
27200,0
27201,1
27202,0
27203,1
27204,0
27205,0
27206,1
27207,0
27208,1
27209,0
27210,0
27211,1
27212,1
27213,0
27214,0
27215,1
27216,1
27217,0
27218,1
27219,0
27220,0
27221,1
27222,0
27223,0
27224,0
27225,1
27226,1
27227,0
27228,0
27229,0
27230,1
27231,0
27232,1
27233,0
27234,1
27235,0
27236,0
27237,1
27238,0
27239,0
27240,1
27241,1
27242,0
27243,0
27244,1
27245,0
27246,1
27247,1
27248,1
27249,0
27250,1
27251,1
27252,1
27253,1
27254,0
27255,1
27256,0
27257,1
27258,0
27259,0
27260,1
27261,0
27262,1
27263,1
27264,1
27265,0
27266,1
27267,1
27268,1
27269,0
27270,0
27271,0
27272,0
27273,0
27274,0
27275,0
27276,1
27277,1
27278,0
27279,1
27280,1
27281,0
27282,0
27283,0
27284,0
27285,0
27286,1
27287,1
27288,1
27289,1
27290,0
27291,0
27292,0
27293,0
27294,1
27295,1
27296,1
27297,1
27298,0
27299,0
27300,1
27301,0
27302,1
27303,1
27304,1
27305,0
27306,1
27307,1
27308,1
27309,0
27310,1
27311,1
27312,0
27313,1
27314,1
27315,1
27316,0
27317,1
27318,0
27319,1
27320,0
27321,0
27322,1
27323,0
27324,1
27325,0
27326,0
27327,0
27328,1
27329,1
27330,1
27331,1
27332,1
27333,0
27334,1
27335,1
27336,1
27337,0
27338,0
27339,0
27340,1
27341,0
27342,1
27343,0
27344,1
27345,0
27346,0
27347,1
27348,0
27349,1
27350,0
27351,1
27352,1
27353,1
27354,0
27355,1
27356,1
27357,1
27358,0
27359,1
27360,1
27361,1
27362,1
27363,0
27364,0
27365,1
27366,0
27367,0
27368,0
27369,0
27370,0
27371,1
27372,0
27373,1
27374,0
27375,0
27376,0
27377,1
27378,0
27379,1
27380,0
27381,0
27382,1
27383,1
27384,0
27385,1
27386,0
27387,0
27388,1
27389,0
27390,1
27391,0
27392,0
27393,0
27394,1
27395,1
27396,0
27397,0
27398,1
27399,0
27400,1
27401,0
27402,0
27403,0
27404,1
27405,0
27406,0
27407,1
27408,0
27409,1
27410,1
27411,0
27412,0
27413,0
27414,0
27415,1
27416,0
27417,1
27418,1
27419,1
27420,0
27421,0
27422,1
27423,0
27424,0
27425,0
27426,1
27427,0
27428,1
27429,0
27430,0
27431,1
27432,1
27433,1
27434,0
27435,1
27436,1
27437,1
27438,1
27439,1
27440,1
27441,0
27442,0
27443,0
27444,0
27445,1
27446,1
27447,0
27448,0
27449,0
27450,1
27451,0
27452,1
27453,0
27454,1
27455,1
27456,0
27457,1
27458,1
27459,0
27460,0
27461,0
27462,1
27463,0
27464,1
27465,0
27466,1
27467,0
27468,1
27469,1
27470,1
27471,0
27472,1
27473,0
27474,0
27475,0
27476,0
27477,1
27478,0
27479,1
27480,0
27481,1
27482,0
27483,0
27484,1
27485,1
27486,0
27487,0
27488,0
27489,0
27490,1
27491,0
27492,0
27493,1
27494,0
27495,1
27496,1
27497,1
27498,1
27499,1
27500,0
27501,1
27502,1
27503,0
27504,0
27505,0
27506,0
27507,0
27508,1
27509,0
27510,0
27511,0
27512,1
27513,0
27514,0
27515,0
27516,0
27517,1
27518,1
27519,1
27520,0
27521,0
27522,1
27523,0
27524,0
27525,1
27526,0
27527,0
27528,0
27529,0
27530,1
27531,0
27532,1
27533,1
27534,1
27535,0
27536,1
27537,1
27538,0
27539,0
27540,0
27541,1
27542,0
27543,1
27544,0
27545,0
27546,1
27547,1
27548,0
27549,1
27550,0
27551,1
27552,1
27553,0
27554,1
27555,0
27556,1
27557,1
27558,1
27559,0
27560,1
27561,1
27562,0
27563,0
27564,1
27565,0
27566,0
27567,0
27568,1
27569,1
27570,0
27571,1
27572,0
27573,0
27574,1
27575,1
27576,0
27577,0
27578,0
27579,0
27580,1
27581,1
27582,1
27583,0
27584,1
27585,0
27586,0
27587,1
27588,1
27589,1
27590,0
27591,0
27592,0
27593,1
27594,1
27595,0
27596,1
27597,0
27598,1
27599,0
27600,0
27601,1
27602,0
27603,1
27604,0
27605,0
27606,0
27607,1
27608,1
27609,1
27610,0
27611,0
27612,0
27613,0
27614,0
27615,0
27616,1
27617,1
27618,0
27619,1
27620,1
27621,1
27622,1
27623,0
27624,1
27625,1
27626,1
27627,0
27628,0
27629,0
27630,0
27631,0
27632,0
27633,0
27634,0
27635,1
27636,0
27637,1
27638,0
27639,1
27640,0
27641,0
27642,1
27643,1
27644,0
27645,1
27646,0
27647,1
27648,1
27649,0
27650,1
27651,0
27652,1
27653,1
27654,1
27655,1
27656,0
27657,0
27658,1
27659,1
27660,0
27661,0
27662,0
27663,0
27664,1
27665,0
27666,0
27667,0
27668,0
27669,0
27670,0
27671,1
27672,0
27673,1
27674,0
27675,0
27676,0
27677,1
27678,0
27679,1
27680,1
27681,0
27682,1
27683,1
27684,0
27685,1
27686,0
27687,1
27688,0
27689,1
27690,1
27691,1
27692,0
27693,1
27694,1
27695,1
27696,1
27697,0
27698,1
27699,1
27700,1
27701,1
27702,1
27703,1
27704,1
27705,1
27706,1
27707,0
27708,1
27709,1
27710,1
27711,0
27712,1
27713,0
27714,0
27715,1
27716,0
27717,0
27718,0
27719,0
27720,1
27721,0
27722,1
27723,0
27724,1
27725,0
27726,0
27727,0
27728,0
27729,1
27730,1
27731,0
27732,0
27733,0
27734,0
27735,1
27736,0
27737,0
27738,0
27739,0
27740,1
27741,0
27742,1
27743,0
27744,0
27745,1
27746,0
27747,1
27748,1
27749,1
27750,0
27751,0
27752,0
27753,1
27754,0
27755,1
27756,1
27757,1
27758,0
27759,1
27760,1
27761,1
27762,0
27763,0
27764,0
27765,1
27766,0
27767,1
27768,1
27769,0
27770,1
27771,0
27772,1
27773,0
27774,0
27775,1
27776,1
27777,1
27778,1
27779,1
27780,1
27781,0
27782,1
27783,0
27784,0
27785,0
27786,0
27787,0
27788,0
27789,0
27790,0
27791,1
27792,1
27793,0
27794,1
27795,1
27796,1
27797,0
27798,1
27799,1
27800,0
27801,0
27802,1
27803,1
27804,1
27805,0
27806,1
27807,0
27808,1
27809,0
27810,1
27811,1
27812,0
27813,1
27814,1
27815,1
27816,0
27817,0
27818,1
27819,0
27820,1
27821,1
27822,0
27823,1
27824,0
27825,1
27826,1
27827,0
27828,1
27829,1
27830,1
27831,1
27832,1
27833,1
27834,1
27835,0
27836,0
27837,1
27838,0
27839,0
27840,1
27841,0
27842,1
27843,0
27844,0
27845,0
27846,1
27847,1
27848,1
27849,1
27850,0
27851,0
27852,1
27853,1
27854,0
27855,0
27856,0
27857,1
27858,1
27859,1
27860,1
27861,0
27862,0
27863,1
27864,1
27865,1
27866,0
27867,0
27868,1
27869,1
27870,1
27871,1
27872,0
27873,1
27874,0
27875,1
27876,1
27877,1
27878,0
27879,1
27880,1
27881,1
27882,1
27883,0
27884,0
27885,0
27886,1
27887,0
27888,0
27889,0
27890,1
27891,1
27892,0
27893,0
27894,1
27895,0
27896,1
27897,1
27898,0
27899,1
27900,0
27901,1
27902,1
27903,0
27904,0
27905,0
27906,0
27907,0
27908,1
27909,1
27910,0
27911,0
27912,1
27913,0
27914,1
27915,0
27916,1
27917,0
27918,0
27919,0
27920,0
27921,0
27922,0
27923,0
27924,0
27925,0
27926,0
27927,0
27928,1
27929,1
27930,1
27931,1
27932,0
27933,1
27934,0
27935,0
27936,0
27937,1
27938,0
27939,1
27940,1
27941,1
27942,1
27943,0
27944,0
27945,1
27946,1
27947,0
27948,0
27949,0
27950,0
27951,0
27952,1
27953,0
27954,1
27955,1
27956,0
27957,0
27958,1
27959,0
27960,1
27961,1
27962,1
27963,1
27964,1
27965,1
27966,1
27967,1
27968,0
27969,0
27970,0
27971,1
27972,1
27973,0
27974,1
27975,0
27976,0
27977,0
27978,0
27979,0
27980,1
27981,1
27982,1
27983,0
27984,0
27985,0
27986,1
27987,1
27988,0
27989,0
27990,1
27991,1
27992,1
27993,0
27994,1
27995,1
27996,1
27997,1
27998,0
27999,1
28000,0
28001,1
28002,1
28003,0
28004,0
28005,0
28006,1
28007,0
28008,1
28009,0
28010,0
28011,1
28012,0
28013,0
28014,1
28015,1
28016,0
28017,1
28018,1
28019,0
28020,0
28021,1
28022,0
28023,1
28024,0
28025,1
28026,0
28027,0
28028,1
28029,0
28030,1
28031,0
28032,1
28033,1
28034,0
28035,1
28036,0
28037,1
28038,1
28039,1
28040,0
28041,1
28042,1
28043,1
28044,0
28045,1
28046,1
28047,1
28048,1
28049,1
28050,0
28051,0
28052,0
28053,1
28054,0
28055,1
28056,1
28057,0
28058,0
28059,0
28060,1
28061,0
28062,1
28063,1
28064,0
28065,0
28066,0
28067,1
28068,1
28069,1
28070,0
28071,0
28072,1
28073,0
28074,0
28075,1
28076,0
28077,1
28078,1
28079,0
28080,1
28081,0
28082,1
28083,0
28084,1
28085,1
28086,0
28087,0
28088,1
28089,1
28090,0
28091,0
28092,1
28093,1
28094,0
28095,1
28096,1
28097,0
28098,1
28099,1
28100,0
28101,0
28102,1
28103,1
28104,1
28105,0
28106,1
28107,0
28108,0
28109,1
28110,0
28111,0
28112,0
28113,1
28114,1
28115,1
28116,0
28117,0
28118,0
28119,0
